id,wk,N wk,idFilial,KanalDB,idSubGrp,value
663,201729,184,12,2,5,310324.93329166464
664,201730,185,12,2,5,310324.93329166464
665,201731,186,12,2,5,310324.93329166464
666,201732,187,12,2,5,310324.93329166464
667,201733,188,12,2,5,310324.93329166464
668,201734,189,12,2,5,310324.93329166464
669,201735,190,12,2,5,310324.93329166464
670,201736,191,12,2,5,310324.93329166464
671,201737,192,12,2,5,310324.93329166464
672,201738,193,12,2,5,310324.93329166464
673,201739,194,12,2,5,310324.93329166464
674,201729,184,12,2,6,173092.54412635457
675,201730,185,12,2,6,173092.54412635457
676,201731,186,12,2,6,173092.54412635457
677,201732,187,12,2,6,173092.54412635457
678,201733,188,12,2,6,173092.54412635457
679,201734,189,12,2,6,173092.54412635457
680,201735,190,12,2,6,173092.54412635457
681,201736,191,12,2,6,173092.54412635457
682,201737,192,12,2,6,173092.54412635457
683,201738,193,12,2,6,173092.54412635457
684,201739,194,12,2,6,173092.54412635457
685,201729,184,12,2,2,172185.6413988386
686,201730,185,12,2,2,172185.6413988386
687,201731,186,12,2,2,172185.6413988386
688,201732,187,12,2,2,172185.6413988386
689,201733,188,12,2,2,172185.6413988386
690,201734,189,12,2,2,172185.6413988386
691,201735,190,12,2,2,172185.6413988386
692,201736,191,12,2,2,172185.6413988386
693,201737,192,12,2,2,172185.6413988386
694,201738,193,12,2,2,172185.6413988386
695,201739,194,12,2,2,172185.6413988386
696,201729,184,12,2,1,32340.84755787989
697,201730,185,12,2,1,32340.84755787989
698,201731,186,12,2,1,32340.84755787989
699,201732,187,12,2,1,32340.84755787989
700,201735,190,12,2,1,32340.84755787989
701,201736,191,12,2,1,32340.84755787989
702,201737,192,12,2,1,32340.84755787989
703,201738,193,12,2,1,32340.84755787989
704,201739,194,12,2,1,32340.84755787989
705,201729,184,12,1,3,91868.57900416711
706,201730,185,12,1,3,91868.57900416711
707,201731,186,12,1,3,91868.57900416711
708,201732,187,12,1,3,91868.57900416711
709,201733,188,12,1,3,91868.57900416711
710,201734,189,12,1,3,91868.57900416711
711,201735,190,12,1,3,91868.57900416711
712,201736,191,12,1,3,91868.57900416711
713,201737,192,12,1,3,91868.57900416711
714,201738,193,12,1,3,91868.57900416711
715,201739,194,12,1,3,91868.57900416711
716,201729,184,12,1,4,171674.01583228068
717,201730,185,12,1,4,171674.01583228068
718,201731,186,12,1,4,171674.01583228068
719,201732,187,12,1,4,171674.01583228068
720,201733,188,12,1,4,171674.01583228068
721,201734,189,12,1,4,171674.01583228068
722,201735,190,12,1,4,171674.01583228068
723,201736,191,12,1,4,171674.01583228068
724,201737,192,12,1,4,171674.01583228068
725,201738,193,12,1,4,171674.01583228068
726,201739,194,12,1,4,171674.01583228068
727,201729,184,12,1,5,179606.90123676427
728,201730,185,12,1,5,179606.90123676427
729,201731,186,12,1,5,179606.90123676427
730,201732,187,12,1,5,179606.90123676427
731,201733,188,12,1,5,179606.90123676427
732,201734,189,12,1,5,179606.90123676427
733,201735,190,12,1,5,179606.90123676427
734,201736,191,12,1,5,179606.90123676427
735,201737,192,12,1,5,179606.90123676427
736,201738,193,12,1,5,179606.90123676427
737,201739,194,12,1,5,179606.90123676427
738,201729,184,12,1,6,39742.65228511331
739,201730,185,12,1,6,39742.65228511331
740,201731,186,12,1,6,39742.65228511331
741,201732,187,12,1,6,39742.65228511331
742,201733,188,12,1,6,39742.65228511331
743,201734,189,12,1,6,39742.65228511331
744,201735,190,12,1,6,39742.65228511331
745,201736,191,12,1,6,39742.65228511331
746,201737,192,12,1,6,39742.65228511331
747,201738,193,12,1,6,39742.65228511331
748,201739,194,12,1,6,39742.65228511331
749,201729,184,12,1,2,78495.63652393378
750,201730,185,12,1,2,78495.63652393378
751,201731,186,12,1,2,78495.63652393378
752,201732,187,12,1,2,78495.63652393378
753,201733,188,12,1,2,78495.63652393378
754,201734,189,12,1,2,78495.63652393378
755,201735,190,12,1,2,78495.63652393378
756,201736,191,12,1,2,78495.63652393378
757,201737,192,12,1,2,78495.63652393378
758,201738,193,12,1,2,78495.63652393378
759,201739,194,12,1,2,78495.63652393378
760,201730,185,12,1,1,9973.303682482398
761,201732,187,12,1,1,9973.303682482398
762,201734,189,12,1,1,9973.303682482398
763,201729,184,15,2,3,98476.20370485478
764,201730,185,15,2,3,98476.20370485478
765,201731,186,15,2,3,98476.20370485478
766,201732,187,15,2,3,98476.20370485478
767,201733,188,15,2,3,98476.20370485478
768,201734,189,15,2,3,98476.20370485478
769,201735,190,15,2,3,98476.20370485478
770,201736,191,15,2,3,98476.20370485478
771,201737,192,15,2,3,98476.20370485478
772,201738,193,15,2,3,98476.20370485478
773,201739,194,15,2,3,98476.20370485478
774,201729,184,15,2,4,123776.56802268185
775,201730,185,15,2,4,123776.56802268185
776,201731,186,15,2,4,123776.56802268185
777,201732,187,15,2,4,123776.56802268185
778,201733,188,15,2,4,123776.56802268185
779,201734,189,15,2,4,123776.56802268185
780,201735,190,15,2,4,123776.56802268185
781,201736,191,15,2,4,123776.56802268185
782,201737,192,15,2,4,123776.56802268185
783,201738,193,15,2,4,123776.56802268185
784,201739,194,15,2,4,123776.56802268185
785,201729,184,15,2,5,130713.82255515574
786,201730,185,15,2,5,130713.82255515574
787,201731,186,15,2,5,130713.82255515574
788,201732,187,15,2,5,130713.82255515574
789,201733,188,15,2,5,130713.82255515574
790,201734,189,15,2,5,130713.82255515574
791,201735,190,15,2,5,130713.82255515574
792,201736,191,15,2,5,130713.82255515574
793,201737,192,15,2,5,130713.82255515574
794,201738,193,15,2,5,130713.82255515574
795,201739,194,15,2,5,130713.82255515574
796,201729,184,15,2,6,107067.72424975688
797,201730,185,15,2,6,107067.72424975688
798,201731,186,15,2,6,107067.72424975688
799,201732,187,15,2,6,107067.72424975688
800,201733,188,15,2,6,107067.72424975688
801,201734,189,15,2,6,107067.72424975688
802,201735,190,15,2,6,107067.72424975688
803,201736,191,15,2,6,107067.72424975688
804,201737,192,15,2,6,107067.72424975688
805,201738,193,15,2,6,107067.72424975688
806,201739,194,15,2,6,107067.72424975688
807,201729,184,15,2,2,65621.8299249681
808,201730,185,15,2,2,65621.8299249681
809,201731,186,15,2,2,65621.8299249681
810,201732,187,15,2,2,65621.8299249681
811,201733,188,15,2,2,65621.8299249681
812,201734,189,15,2,2,65621.8299249681
813,201735,190,15,2,2,65621.8299249681
814,201736,191,15,2,2,65621.8299249681
815,201737,192,15,2,2,65621.8299249681
816,201738,193,15,2,2,65621.8299249681
817,201739,194,15,2,2,65621.8299249681
818,201729,184,15,2,1,2017.5613269131118
819,201730,185,15,2,1,2017.5613269131118
820,201731,186,15,2,1,2017.5613269131118
821,201732,187,15,2,1,2017.5613269131118
822,201733,188,15,2,1,2017.5613269131118
823,201736,191,15,2,1,2017.5613269131118
824,201737,192,15,2,1,2017.5613269131118
825,201738,193,15,2,1,2017.5613269131118
826,201739,194,15,2,1,2017.5613269131118
827,201729,184,15,1,3,17424.592855517876
828,201730,185,15,1,3,17424.592855517876
829,201731,186,15,1,3,17424.592855517876
830,201732,187,15,1,3,17424.592855517876
831,201733,188,15,1,3,17424.592855517876
832,201734,189,15,1,3,17424.592855517876
833,201735,190,15,1,3,17424.592855517876
834,201736,191,15,1,3,17424.592855517876
835,201737,192,15,1,3,17424.592855517876
836,201738,193,15,1,3,17424.592855517876
837,201739,194,15,1,3,17424.592855517876
838,201729,184,15,1,4,28005.62554021155
839,201735,190,15,1,4,28005.62554021155
840,201736,191,15,1,4,28005.62554021155
841,201737,192,15,1,4,28005.62554021155
842,201729,184,15,1,5,30573.652700167186
843,201730,185,15,1,5,30573.652700167186
844,201731,186,15,1,5,30573.652700167186
845,201732,187,15,1,5,30573.652700167186
846,201733,188,15,1,5,30573.652700167186
847,201734,189,15,1,5,30573.652700167186
848,201735,190,15,1,5,30573.652700167186
849,201736,191,15,1,5,30573.652700167186
850,201737,192,15,1,5,30573.652700167186
851,201738,193,15,1,5,30573.652700167186
852,201739,194,15,1,5,30573.652700167186
853,201729,184,15,1,6,7989.221927693279
854,201735,190,15,1,6,7989.221927693279
855,201736,191,15,1,6,7989.221927693279
856,201729,184,15,1,2,12769.519022419445
857,201730,185,15,1,2,12769.519022419445
858,201731,186,15,1,2,12769.519022419445
859,201732,187,15,1,2,12769.519022419445
860,201733,188,15,1,2,12769.519022419445
861,201734,189,15,1,2,12769.519022419445
862,201735,190,15,1,2,12769.519022419445
863,201736,191,15,1,2,12769.519022419445
864,201737,192,15,1,2,12769.519022419445
865,201738,193,15,1,2,12769.519022419445
866,201739,194,15,1,2,12769.519022419445
867,201729,184,17,2,3,79742.24250302059
868,201730,185,17,2,3,79742.24250302059
869,201731,186,17,2,3,79742.24250302059
870,201732,187,17,2,3,79742.24250302059
871,201733,188,17,2,3,79742.24250302059
872,201734,189,17,2,3,79742.24250302059
873,201735,190,17,2,3,79742.24250302059
874,201736,191,17,2,3,79742.24250302059
875,201737,192,17,2,3,79742.24250302059
876,201738,193,17,2,3,79742.24250302059
877,201739,194,17,2,3,79742.24250302059
878,201729,184,17,2,4,129578.54389344108
879,201730,185,17,2,4,129578.54389344108
880,201731,186,17,2,4,129578.54389344108
881,201732,187,17,2,4,129578.54389344108
882,201733,188,17,2,4,129578.54389344108
883,201734,189,17,2,4,129578.54389344108
884,201735,190,17,2,4,129578.54389344108
885,201736,191,17,2,4,129578.54389344108
886,201737,192,17,2,4,129578.54389344108
887,201738,193,17,2,4,129578.54389344108
888,201739,194,17,2,4,129578.54389344108
889,201729,184,17,2,5,137241.6261694678
890,201730,185,17,2,5,137241.6261694678
891,201731,186,17,2,5,137241.6261694678
892,201732,187,17,2,5,137241.6261694678
893,201733,188,17,2,5,137241.6261694678
894,201734,189,17,2,5,137241.6261694678
895,201735,190,17,2,5,137241.6261694678
896,201736,191,17,2,5,137241.6261694678
897,201737,192,17,2,5,137241.6261694678
898,201738,193,17,2,5,137241.6261694678
899,201739,194,17,2,5,137241.6261694678
900,201729,184,17,2,6,75143.21421063671
901,201730,185,17,2,6,75143.21421063671
902,201731,186,17,2,6,75143.21421063671
903,201732,187,17,2,6,75143.21421063671
904,201733,188,17,2,6,75143.21421063671
905,201734,189,17,2,6,75143.21421063671
906,201735,190,17,2,6,75143.21421063671
907,201736,191,17,2,6,75143.21421063671
908,201737,192,17,2,6,75143.21421063671
909,201738,193,17,2,6,75143.21421063671
910,201739,194,17,2,6,75143.21421063671
911,201729,184,17,2,2,70358.77403055916
912,201730,185,17,2,2,70358.77403055916
913,201731,186,17,2,2,70358.77403055916
914,201732,187,17,2,2,70358.77403055916
915,201733,188,17,2,2,70358.77403055916
916,201734,189,17,2,2,70358.77403055916
917,201735,190,17,2,2,70358.77403055916
918,201736,191,17,2,2,70358.77403055916
919,201737,192,17,2,2,70358.77403055916
920,201738,193,17,2,2,70358.77403055916
921,201739,194,17,2,2,70358.77403055916
922,201729,184,17,2,1,1180.1706920806027
923,201730,185,17,2,1,1180.1706920806027
924,201732,187,17,2,1,1180.1706920806027
925,201733,188,17,2,1,1180.1706920806027
926,201734,189,17,2,1,1180.1706920806027
927,201735,190,17,2,1,1180.1706920806027
928,201736,191,17,2,1,1180.1706920806027
929,201737,192,17,2,1,1180.1706920806027
930,201738,193,17,2,1,1180.1706920806027
931,201739,194,17,2,1,1180.1706920806027
932,201729,184,17,1,3,25085.12996462064
933,201730,185,17,1,3,25085.12996462064
934,201731,186,17,1,3,25085.12996462064
935,201732,187,17,1,3,25085.12996462064
936,201733,188,17,1,3,25085.12996462064
937,201734,189,17,1,3,25085.12996462064
938,201735,190,17,1,3,25085.12996462064
939,201736,191,17,1,3,25085.12996462064
940,201737,192,17,1,3,25085.12996462064
941,201738,193,17,1,3,25085.12996462064
942,201739,194,17,1,3,25085.12996462064
943,201729,184,17,1,4,19224.90485630365
944,201730,185,17,1,4,19224.90485630365
945,201731,186,17,1,4,19224.90485630365
946,201732,187,17,1,4,19224.90485630365
947,201733,188,17,1,4,19224.90485630365
948,201734,189,17,1,4,19224.90485630365
949,201735,190,17,1,4,19224.90485630365
950,201736,191,17,1,4,19224.90485630365
951,201737,192,17,1,4,19224.90485630365
952,201738,193,17,1,4,19224.90485630365
953,201739,194,17,1,4,19224.90485630365
954,201729,184,17,1,5,52529.487609072734
955,201730,185,17,1,5,52529.487609072734
956,201731,186,17,1,5,52529.487609072734
957,201732,187,17,1,5,52529.487609072734
958,201733,188,17,1,5,52529.487609072734
959,201734,189,17,1,5,52529.487609072734
960,201735,190,17,1,5,52529.487609072734
961,201736,191,17,1,5,52529.487609072734
962,201737,192,17,1,5,52529.487609072734
963,201738,193,17,1,5,52529.487609072734
964,201739,194,17,1,5,52529.487609072734
965,201729,184,17,1,6,9105.173733219868
966,201730,185,17,1,6,9105.173733219868
967,201731,186,17,1,6,9105.173733219868
968,201732,187,17,1,6,9105.173733219868
969,201733,188,17,1,6,9105.173733219868
970,201734,189,17,1,6,9105.173733219868
971,201735,190,17,1,6,9105.173733219868
972,201736,191,17,1,6,9105.173733219868
973,201737,192,17,1,6,9105.173733219868
974,201738,193,17,1,6,9105.173733219868
975,201739,194,17,1,6,9105.173733219868
976,201729,184,17,1,2,11044.530741646653
977,201730,185,17,1,2,11044.530741646653
978,201731,186,17,1,2,11044.530741646653
979,201732,187,17,1,2,11044.530741646653
980,201733,188,17,1,2,11044.530741646653
981,201734,189,17,1,2,11044.530741646653
982,201735,190,17,1,2,11044.530741646653
983,201736,191,17,1,2,11044.530741646653
984,201737,192,17,1,2,11044.530741646653
985,201738,193,17,1,2,11044.530741646653
986,201739,194,17,1,2,11044.530741646653
987,201730,185,17,1,1,-778.9446002234199
988,201731,186,17,1,1,-778.9446002234199
989,201732,187,17,1,1,-778.9446002234199
990,201733,188,17,1,1,-778.9446002234199
991,201734,189,17,1,1,-778.9446002234199
992,201735,190,17,1,1,-778.9446002234199
993,201737,192,17,1,1,-778.9446002234199
994,201738,193,17,1,1,-778.9446002234199
995,201739,194,17,1,1,-778.9446002234199
996,201729,184,8,2,3,197533.48360882176
997,201730,185,8,2,3,197533.48360882176
998,201731,186,8,2,3,197533.48360882176
999,201732,187,8,2,3,197533.48360882176
1000,201733,188,8,2,3,197533.48360882176
1001,201734,189,8,2,3,197533.48360882176
1002,201735,190,8,2,3,197533.48360882176
1003,201736,191,8,2,3,197533.48360882176
1004,201737,192,8,2,3,197533.48360882176
1005,201738,193,8,2,3,197533.48360882176
1006,201739,194,8,2,3,197533.48360882176
1007,201729,184,8,2,4,496843.0997165564
1008,201730,185,8,2,4,496843.0997165564
1009,201731,186,8,2,4,496843.0997165564
1010,201732,187,8,2,4,496843.0997165564
1011,201733,188,8,2,4,496843.0997165564
1012,201734,189,8,2,4,496843.0997165564
1013,201735,190,8,2,4,496843.0997165564
1014,201736,191,8,2,4,496843.0997165564
1015,201737,192,8,2,4,496843.0997165564
1016,201738,193,8,2,4,496843.0997165564
1017,201739,194,8,2,4,496843.0997165564
1018,201729,184,8,2,5,396436.22044651036
1019,201730,185,8,2,5,396436.22044651036
1020,201731,186,8,2,5,396436.22044651036
1021,201732,187,8,2,5,396436.22044651036
1022,201733,188,8,2,5,396436.22044651036
1023,201734,189,8,2,5,396436.22044651036
1024,201735,190,8,2,5,396436.22044651036
1025,201736,191,8,2,5,396436.22044651036
1026,201737,192,8,2,5,396436.22044651036
1027,201738,193,8,2,5,396436.22044651036
1028,201739,194,8,2,5,396436.22044651036
1029,201729,184,8,2,6,131751.89398313808
1030,201730,185,8,2,6,131751.89398313808
1031,201731,186,8,2,6,131751.89398313808
1032,201732,187,8,2,6,131751.89398313808
1033,201733,188,8,2,6,131751.89398313808
1034,201734,189,8,2,6,131751.89398313808
1035,201735,190,8,2,6,131751.89398313808
1036,201736,191,8,2,6,131751.89398313808
1037,201737,192,8,2,6,131751.89398313808
1038,201738,193,8,2,6,131751.89398313808
1039,201739,194,8,2,6,131751.89398313808
1040,201729,184,8,2,2,160093.09427462163
1041,201730,185,8,2,2,160093.09427462163
1042,201731,186,8,2,2,160093.09427462163
1043,201732,187,8,2,2,160093.09427462163
1044,201733,188,8,2,2,160093.09427462163
1045,201734,189,8,2,2,160093.09427462163
1046,201735,190,8,2,2,160093.09427462163
1047,201736,191,8,2,2,160093.09427462163
1048,201737,192,8,2,2,160093.09427462163
1049,201738,193,8,2,2,160093.09427462163
1050,201739,194,8,2,2,160093.09427462163
1051,201729,184,8,2,1,21837.58072832389
1052,201730,185,8,2,1,21837.58072832389
1053,201731,186,8,2,1,21837.58072832389
1054,201732,187,8,2,1,21837.58072832389
1055,201733,188,8,2,1,21837.58072832389
1056,201734,189,8,2,1,21837.58072832389
1057,201735,190,8,2,1,21837.58072832389
1058,201736,191,8,2,1,21837.58072832389
1059,201737,192,8,2,1,21837.58072832389
1060,201738,193,8,2,1,21837.58072832389
1061,201739,194,8,2,1,21837.58072832389
1062,201729,184,8,1,3,65956.68415532858
1063,201730,185,8,1,3,65956.68415532858
1064,201731,186,8,1,3,65956.68415532858
1065,201732,187,8,1,3,65956.68415532858
1066,201733,188,8,1,3,65956.68415532858
1067,201734,189,8,1,3,65956.68415532858
1068,201735,190,8,1,3,65956.68415532858
1069,201736,191,8,1,3,65956.68415532858
1070,201737,192,8,1,3,65956.68415532858
1071,201738,193,8,1,3,65956.68415532858
1072,201739,194,8,1,3,65956.68415532858
1073,201729,184,8,1,4,78796.79200581438
1074,201730,185,8,1,4,78796.79200581438
1075,201731,186,8,1,4,78796.79200581438
1076,201732,187,8,1,4,78796.79200581438
1077,201733,188,8,1,4,78796.79200581438
1078,201734,189,8,1,4,78796.79200581438
1079,201735,190,8,1,4,78796.79200581438
1080,201736,191,8,1,4,78796.79200581438
1081,201737,192,8,1,4,78796.79200581438
1082,201738,193,8,1,4,78796.79200581438
1083,201739,194,8,1,4,78796.79200581438
1084,201729,184,8,1,5,201619.75361565634
1085,201730,185,8,1,5,201619.75361565634
1086,201731,186,8,1,5,201619.75361565634
1087,201732,187,8,1,5,201619.75361565634
1088,201733,188,8,1,5,201619.75361565634
1089,201734,189,8,1,5,201619.75361565634
1090,201735,190,8,1,5,201619.75361565634
1091,201736,191,8,1,5,201619.75361565634
1092,201737,192,8,1,5,201619.75361565634
1093,201738,193,8,1,5,201619.75361565634
1094,201739,194,8,1,5,201619.75361565634
1095,201729,184,8,1,6,31005.28691771947
1096,201730,185,8,1,6,31005.28691771947
1097,201731,186,8,1,6,31005.28691771947
1098,201732,187,8,1,6,31005.28691771947
1099,201733,188,8,1,6,31005.28691771947
1100,201734,189,8,1,6,31005.28691771947
1101,201735,190,8,1,6,31005.28691771947
1102,201736,191,8,1,6,31005.28691771947
1103,201737,192,8,1,6,31005.28691771947
1104,201738,193,8,1,6,31005.28691771947
1105,201739,194,8,1,6,31005.28691771947
1106,201729,184,8,1,2,28698.468470537828
1107,201730,185,8,1,2,28698.468470537828
1108,201731,186,8,1,2,28698.468470537828
1109,201732,187,8,1,2,28698.468470537828
1110,201733,188,8,1,2,28698.468470537828
1111,201734,189,8,1,2,28698.468470537828
1112,201735,190,8,1,2,28698.468470537828
1113,201736,191,8,1,2,28698.468470537828
1114,201737,192,8,1,2,28698.468470537828
1115,201738,193,8,1,2,28698.468470537828
1116,201739,194,8,1,2,28698.468470537828
1117,201729,184,8,1,1,8547.800342111555
1118,201730,185,8,1,1,8547.800342111555
1119,201731,186,8,1,1,8547.800342111555
1120,201732,187,8,1,1,8547.800342111555
1121,201733,188,8,1,1,8547.800342111555
1122,201734,189,8,1,1,8547.800342111555
1123,201736,191,8,1,1,8547.800342111555
1124,201737,192,8,1,1,8547.800342111555
1125,201738,193,8,1,1,8547.800342111555
1126,201739,194,8,1,1,8547.800342111555
