id,wk,N wk,idFilial,KanalDB,idSubGrp,value
663,201729,184,12,2,5,308279.35527843575
664,201730,185,12,2,5,308279.35527843575
665,201731,186,12,2,5,308279.35527843575
666,201732,187,12,2,5,308279.35527843575
667,201733,188,12,2,5,308279.35527843575
668,201734,189,12,2,5,308279.35527843575
669,201735,190,12,2,5,308279.35527843575
670,201736,191,12,2,5,308279.35527843575
671,201737,192,12,2,5,308279.35527843575
672,201738,193,12,2,5,308279.35527843575
673,201739,194,12,2,5,308279.35527843575
674,201729,184,12,2,6,165331.15580041867
675,201730,185,12,2,6,165331.15580041867
676,201731,186,12,2,6,165331.15580041867
677,201732,187,12,2,6,165331.15580041867
678,201733,188,12,2,6,165331.15580041867
679,201734,189,12,2,6,165331.15580041867
680,201735,190,12,2,6,165331.15580041867
681,201736,191,12,2,6,165331.15580041867
682,201737,192,12,2,6,165331.15580041867
683,201738,193,12,2,6,165331.15580041867
684,201739,194,12,2,6,165331.15580041867
685,201729,184,12,2,2,164932.50643778578
686,201730,185,12,2,2,164932.50643778578
687,201731,186,12,2,2,164932.50643778578
688,201732,187,12,2,2,164932.50643778578
689,201733,188,12,2,2,164932.50643778578
690,201734,189,12,2,2,164932.50643778578
691,201735,190,12,2,2,164932.50643778578
692,201736,191,12,2,2,164932.50643778578
693,201737,192,12,2,2,164932.50643778578
694,201738,193,12,2,2,164932.50643778578
695,201739,194,12,2,2,164932.50643778578
696,201729,184,12,2,1,29946.49077197385
697,201730,185,12,2,1,29946.49077197385
698,201731,186,12,2,1,29946.49077197385
699,201732,187,12,2,1,29946.49077197385
700,201735,190,12,2,1,29946.49077197385
701,201736,191,12,2,1,29946.49077197385
702,201737,192,12,2,1,29946.49077197385
703,201738,193,12,2,1,29946.49077197385
704,201739,194,12,2,1,29946.49077197385
705,201729,184,12,1,3,89487.32349569573
706,201730,185,12,1,3,89487.32349569573
707,201731,186,12,1,3,89487.32349569573
708,201732,187,12,1,3,89487.32349569573
709,201733,188,12,1,3,89487.32349569573
710,201734,189,12,1,3,89487.32349569573
711,201735,190,12,1,3,89487.32349569573
712,201736,191,12,1,3,89487.32349569573
713,201737,192,12,1,3,89487.32349569573
714,201738,193,12,1,3,89487.32349569573
715,201739,194,12,1,3,89487.32349569573
716,201729,184,12,1,4,172132.0924363955
717,201730,185,12,1,4,172132.0924363955
718,201731,186,12,1,4,172132.0924363955
719,201732,187,12,1,4,172132.0924363955
720,201733,188,12,1,4,172132.0924363955
721,201734,189,12,1,4,172132.0924363955
722,201735,190,12,1,4,172132.0924363955
723,201736,191,12,1,4,172132.0924363955
724,201737,192,12,1,4,172132.0924363955
725,201738,193,12,1,4,172132.0924363955
726,201739,194,12,1,4,172132.0924363955
727,201729,184,12,1,5,180063.42937772025
728,201730,185,12,1,5,180063.42937772025
729,201731,186,12,1,5,180063.42937772025
730,201732,187,12,1,5,180063.42937772025
731,201733,188,12,1,5,180063.42937772025
732,201734,189,12,1,5,180063.42937772025
733,201735,190,12,1,5,180063.42937772025
734,201736,191,12,1,5,180063.42937772025
735,201737,192,12,1,5,180063.42937772025
736,201738,193,12,1,5,180063.42937772025
737,201739,194,12,1,5,180063.42937772025
738,201729,184,12,1,6,38671.16718310767
739,201730,185,12,1,6,38671.16718310767
740,201731,186,12,1,6,38671.16718310767
741,201732,187,12,1,6,38671.16718310767
742,201733,188,12,1,6,38671.16718310767
743,201734,189,12,1,6,38671.16718310767
744,201735,190,12,1,6,38671.16718310767
745,201736,191,12,1,6,38671.16718310767
746,201737,192,12,1,6,38671.16718310767
747,201738,193,12,1,6,38671.16718310767
748,201739,194,12,1,6,38671.16718310767
749,201729,184,12,1,2,76573.12826717102
750,201730,185,12,1,2,76573.12826717102
751,201731,186,12,1,2,76573.12826717102
752,201732,187,12,1,2,76573.12826717102
753,201733,188,12,1,2,76573.12826717102
754,201734,189,12,1,2,76573.12826717102
755,201735,190,12,1,2,76573.12826717102
756,201736,191,12,1,2,76573.12826717102
757,201737,192,12,1,2,76573.12826717102
758,201738,193,12,1,2,76573.12826717102
759,201739,194,12,1,2,76573.12826717102
760,201730,185,12,1,1,8588.684646130498
761,201732,187,12,1,1,8588.684646130498
762,201734,189,12,1,1,8588.684646130498
763,201729,184,15,2,3,96239.95845033518
764,201730,185,15,2,3,96239.95845033518
765,201731,186,15,2,3,96239.95845033518
766,201732,187,15,2,3,96239.95845033518
767,201733,188,15,2,3,96239.95845033518
768,201734,189,15,2,3,96239.95845033518
769,201735,190,15,2,3,96239.95845033518
770,201736,191,15,2,3,96239.95845033518
771,201737,192,15,2,3,96239.95845033518
772,201738,193,15,2,3,96239.95845033518
773,201739,194,15,2,3,96239.95845033518
774,201729,184,15,2,4,117761.79575130071
775,201730,185,15,2,4,117761.79575130071
776,201731,186,15,2,4,117761.79575130071
777,201732,187,15,2,4,117761.79575130071
778,201733,188,15,2,4,117761.79575130071
779,201734,189,15,2,4,117761.79575130071
780,201735,190,15,2,4,117761.79575130071
781,201736,191,15,2,4,117761.79575130071
782,201737,192,15,2,4,117761.79575130071
783,201738,193,15,2,4,117761.79575130071
784,201739,194,15,2,4,117761.79575130071
785,201729,184,15,2,5,127898.27904440869
786,201730,185,15,2,5,127898.27904440869
787,201731,186,15,2,5,127898.27904440869
788,201732,187,15,2,5,127898.27904440869
789,201733,188,15,2,5,127898.27904440869
790,201734,189,15,2,5,127898.27904440869
791,201735,190,15,2,5,127898.27904440869
792,201736,191,15,2,5,127898.27904440869
793,201737,192,15,2,5,127898.27904440869
794,201738,193,15,2,5,127898.27904440869
795,201739,194,15,2,5,127898.27904440869
796,201729,184,15,2,6,105590.21225372136
797,201730,185,15,2,6,105590.21225372136
798,201731,186,15,2,6,105590.21225372136
799,201732,187,15,2,6,105590.21225372136
800,201733,188,15,2,6,105590.21225372136
801,201734,189,15,2,6,105590.21225372136
802,201735,190,15,2,6,105590.21225372136
803,201736,191,15,2,6,105590.21225372136
804,201737,192,15,2,6,105590.21225372136
805,201738,193,15,2,6,105590.21225372136
806,201739,194,15,2,6,105590.21225372136
807,201729,184,15,2,2,65447.15910406833
808,201730,185,15,2,2,65447.15910406833
809,201731,186,15,2,2,65447.15910406833
810,201732,187,15,2,2,65447.15910406833
811,201733,188,15,2,2,65447.15910406833
812,201734,189,15,2,2,65447.15910406833
813,201735,190,15,2,2,65447.15910406833
814,201736,191,15,2,2,65447.15910406833
815,201737,192,15,2,2,65447.15910406833
816,201738,193,15,2,2,65447.15910406833
817,201739,194,15,2,2,65447.15910406833
818,201729,184,15,2,1,3021.0333706056017
819,201730,185,15,2,1,3021.0333706056017
820,201731,186,15,2,1,3021.0333706056017
821,201732,187,15,2,1,3021.0333706056017
822,201733,188,15,2,1,3021.0333706056017
823,201736,191,15,2,1,3021.0333706056017
824,201737,192,15,2,1,3021.0333706056017
825,201738,193,15,2,1,3021.0333706056017
826,201739,194,15,2,1,3021.0333706056017
827,201729,184,15,1,3,16825.437331388042
828,201730,185,15,1,3,16825.437331388042
829,201731,186,15,1,3,16825.437331388042
830,201732,187,15,1,3,16825.437331388042
831,201733,188,15,1,3,16825.437331388042
832,201734,189,15,1,3,16825.437331388042
833,201735,190,15,1,3,16825.437331388042
834,201736,191,15,1,3,16825.437331388042
835,201737,192,15,1,3,16825.437331388042
836,201738,193,15,1,3,16825.437331388042
837,201739,194,15,1,3,16825.437331388042
838,201729,184,15,1,4,25941.80993725656
839,201735,190,15,1,4,25941.80993725656
840,201736,191,15,1,4,25941.80993725656
841,201737,192,15,1,4,25941.80993725656
842,201729,184,15,1,5,29653.40171398825
843,201730,185,15,1,5,29653.40171398825
844,201731,186,15,1,5,29653.40171398825
845,201732,187,15,1,5,29653.40171398825
846,201733,188,15,1,5,29653.40171398825
847,201734,189,15,1,5,29653.40171398825
848,201735,190,15,1,5,29653.40171398825
849,201736,191,15,1,5,29653.40171398825
850,201737,192,15,1,5,29653.40171398825
851,201738,193,15,1,5,29653.40171398825
852,201739,194,15,1,5,29653.40171398825
853,201729,184,15,1,6,8950.09190964456
854,201735,190,15,1,6,8950.09190964456
855,201736,191,15,1,6,8950.09190964456
856,201729,184,15,1,2,13515.122514557062
857,201730,185,15,1,2,13515.122514557062
858,201731,186,15,1,2,13515.122514557062
859,201732,187,15,1,2,13515.122514557062
860,201733,188,15,1,2,13515.122514557062
861,201734,189,15,1,2,13515.122514557062
862,201735,190,15,1,2,13515.122514557062
863,201736,191,15,1,2,13515.122514557062
864,201737,192,15,1,2,13515.122514557062
865,201738,193,15,1,2,13515.122514557062
866,201739,194,15,1,2,13515.122514557062
867,201729,184,17,2,3,76857.35074942224
868,201730,185,17,2,3,76857.35074942224
869,201731,186,17,2,3,76857.35074942224
870,201732,187,17,2,3,76857.35074942224
871,201733,188,17,2,3,76857.35074942224
872,201734,189,17,2,3,76857.35074942224
873,201735,190,17,2,3,76857.35074942224
874,201736,191,17,2,3,76857.35074942224
875,201737,192,17,2,3,76857.35074942224
876,201738,193,17,2,3,76857.35074942224
877,201739,194,17,2,3,76857.35074942224
878,201729,184,17,2,4,126737.94732084678
879,201730,185,17,2,4,126737.94732084678
880,201731,186,17,2,4,126737.94732084678
881,201732,187,17,2,4,126737.94732084678
882,201733,188,17,2,4,126737.94732084678
883,201734,189,17,2,4,126737.94732084678
884,201735,190,17,2,4,126737.94732084678
885,201736,191,17,2,4,126737.94732084678
886,201737,192,17,2,4,126737.94732084678
887,201738,193,17,2,4,126737.94732084678
888,201739,194,17,2,4,126737.94732084678
889,201729,184,17,2,5,134754.04857166452
890,201730,185,17,2,5,134754.04857166452
891,201731,186,17,2,5,134754.04857166452
892,201732,187,17,2,5,134754.04857166452
893,201733,188,17,2,5,134754.04857166452
894,201734,189,17,2,5,134754.04857166452
895,201735,190,17,2,5,134754.04857166452
896,201736,191,17,2,5,134754.04857166452
897,201737,192,17,2,5,134754.04857166452
898,201738,193,17,2,5,134754.04857166452
899,201739,194,17,2,5,134754.04857166452
900,201729,184,17,2,6,72673.53392148712
901,201730,185,17,2,6,72673.53392148712
902,201731,186,17,2,6,72673.53392148712
903,201732,187,17,2,6,72673.53392148712
904,201733,188,17,2,6,72673.53392148712
905,201734,189,17,2,6,72673.53392148712
906,201735,190,17,2,6,72673.53392148712
907,201736,191,17,2,6,72673.53392148712
908,201737,192,17,2,6,72673.53392148712
909,201738,193,17,2,6,72673.53392148712
910,201739,194,17,2,6,72673.53392148712
911,201729,184,17,2,2,67227.08643636316
912,201730,185,17,2,2,67227.08643636316
913,201731,186,17,2,2,67227.08643636316
914,201732,187,17,2,2,67227.08643636316
915,201733,188,17,2,2,67227.08643636316
916,201734,189,17,2,2,67227.08643636316
917,201735,190,17,2,2,67227.08643636316
918,201736,191,17,2,2,67227.08643636316
919,201737,192,17,2,2,67227.08643636316
920,201738,193,17,2,2,67227.08643636316
921,201739,194,17,2,2,67227.08643636316
922,201729,184,17,2,1,2247.211899497358
923,201730,185,17,2,1,2247.211899497358
924,201732,187,17,2,1,2247.211899497358
925,201733,188,17,2,1,2247.211899497358
926,201734,189,17,2,1,2247.211899497358
927,201735,190,17,2,1,2247.211899497358
928,201736,191,17,2,1,2247.211899497358
929,201737,192,17,2,1,2247.211899497358
930,201738,193,17,2,1,2247.211899497358
931,201739,194,17,2,1,2247.211899497358
932,201729,184,17,1,3,24718.296716373734
933,201730,185,17,1,3,24718.296716373734
934,201731,186,17,1,3,24718.296716373734
935,201732,187,17,1,3,24718.296716373734
936,201733,188,17,1,3,24718.296716373734
937,201734,189,17,1,3,24718.296716373734
938,201735,190,17,1,3,24718.296716373734
939,201736,191,17,1,3,24718.296716373734
940,201737,192,17,1,3,24718.296716373734
941,201738,193,17,1,3,24718.296716373734
942,201739,194,17,1,3,24718.296716373734
943,201729,184,17,1,4,19359.35790545826
944,201730,185,17,1,4,19359.35790545826
945,201731,186,17,1,4,19359.35790545826
946,201732,187,17,1,4,19359.35790545826
947,201733,188,17,1,4,19359.35790545826
948,201734,189,17,1,4,19359.35790545826
949,201735,190,17,1,4,19359.35790545826
950,201736,191,17,1,4,19359.35790545826
951,201737,192,17,1,4,19359.35790545826
952,201738,193,17,1,4,19359.35790545826
953,201739,194,17,1,4,19359.35790545826
954,201729,184,17,1,5,53172.19589256728
955,201730,185,17,1,5,53172.19589256728
956,201731,186,17,1,5,53172.19589256728
957,201732,187,17,1,5,53172.19589256728
958,201733,188,17,1,5,53172.19589256728
959,201734,189,17,1,5,53172.19589256728
960,201735,190,17,1,5,53172.19589256728
961,201736,191,17,1,5,53172.19589256728
962,201737,192,17,1,5,53172.19589256728
963,201738,193,17,1,5,53172.19589256728
964,201739,194,17,1,5,53172.19589256728
965,201729,184,17,1,6,10122.540038489005
966,201730,185,17,1,6,10122.540038489005
967,201731,186,17,1,6,10122.540038489005
968,201732,187,17,1,6,10122.540038489005
969,201733,188,17,1,6,10122.540038489005
970,201734,189,17,1,6,10122.540038489005
971,201735,190,17,1,6,10122.540038489005
972,201736,191,17,1,6,10122.540038489005
973,201737,192,17,1,6,10122.540038489005
974,201738,193,17,1,6,10122.540038489005
975,201739,194,17,1,6,10122.540038489005
976,201729,184,17,1,2,12674.278449703777
977,201730,185,17,1,2,12674.278449703777
978,201731,186,17,1,2,12674.278449703777
979,201732,187,17,1,2,12674.278449703777
980,201733,188,17,1,2,12674.278449703777
981,201734,189,17,1,2,12674.278449703777
982,201735,190,17,1,2,12674.278449703777
983,201736,191,17,1,2,12674.278449703777
984,201737,192,17,1,2,12674.278449703777
985,201738,193,17,1,2,12674.278449703777
986,201739,194,17,1,2,12674.278449703777
987,201730,185,17,1,1,1080.1654917786489
988,201731,186,17,1,1,1080.1654917786489
989,201732,187,17,1,1,1080.1654917786489
990,201733,188,17,1,1,1080.1654917786489
991,201734,189,17,1,1,1080.1654917786489
992,201735,190,17,1,1,1080.1654917786489
993,201737,192,17,1,1,1080.1654917786489
994,201738,193,17,1,1,1080.1654917786489
995,201739,194,17,1,1,1080.1654917786489
996,201729,184,8,2,3,192132.90213797166
997,201730,185,8,2,3,192132.90213797166
998,201731,186,8,2,3,192132.90213797166
999,201732,187,8,2,3,192132.90213797166
1000,201733,188,8,2,3,192132.90213797166
1001,201734,189,8,2,3,192132.90213797166
1002,201735,190,8,2,3,192132.90213797166
1003,201736,191,8,2,3,192132.90213797166
1004,201737,192,8,2,3,192132.90213797166
1005,201738,193,8,2,3,192132.90213797166
1006,201739,194,8,2,3,192132.90213797166
1007,201729,184,8,2,4,464388.15466470725
1008,201730,185,8,2,4,464388.15466470725
1009,201731,186,8,2,4,464388.15466470725
1010,201732,187,8,2,4,464388.15466470725
1011,201733,188,8,2,4,464388.15466470725
1012,201734,189,8,2,4,464388.15466470725
1013,201735,190,8,2,4,464388.15466470725
1014,201736,191,8,2,4,464388.15466470725
1015,201737,192,8,2,4,464388.15466470725
1016,201738,193,8,2,4,464388.15466470725
1017,201739,194,8,2,4,464388.15466470725
1018,201729,184,8,2,5,353650.4589139188
1019,201730,185,8,2,5,353650.4589139188
1020,201731,186,8,2,5,353650.4589139188
1021,201732,187,8,2,5,353650.4589139188
1022,201733,188,8,2,5,353650.4589139188
1023,201734,189,8,2,5,353650.4589139188
1024,201735,190,8,2,5,353650.4589139188
1025,201736,191,8,2,5,353650.4589139188
1026,201737,192,8,2,5,353650.4589139188
1027,201738,193,8,2,5,353650.4589139188
1028,201739,194,8,2,5,353650.4589139188
1029,201729,184,8,2,6,130697.59839734844
1030,201730,185,8,2,6,130697.59839734844
1031,201731,186,8,2,6,130697.59839734844
1032,201732,187,8,2,6,130697.59839734844
1033,201733,188,8,2,6,130697.59839734844
1034,201734,189,8,2,6,130697.59839734844
1035,201735,190,8,2,6,130697.59839734844
1036,201736,191,8,2,6,130697.59839734844
1037,201737,192,8,2,6,130697.59839734844
1038,201738,193,8,2,6,130697.59839734844
1039,201739,194,8,2,6,130697.59839734844
1040,201729,184,8,2,2,154634.44649658067
1041,201730,185,8,2,2,154634.44649658067
1042,201731,186,8,2,2,154634.44649658067
1043,201732,187,8,2,2,154634.44649658067
1044,201733,188,8,2,2,154634.44649658067
1045,201734,189,8,2,2,154634.44649658067
1046,201735,190,8,2,2,154634.44649658067
1047,201736,191,8,2,2,154634.44649658067
1048,201737,192,8,2,2,154634.44649658067
1049,201738,193,8,2,2,154634.44649658067
1050,201739,194,8,2,2,154634.44649658067
1051,201729,184,8,2,1,20773.863365884983
1052,201730,185,8,2,1,20773.863365884983
1053,201731,186,8,2,1,20773.863365884983
1054,201732,187,8,2,1,20773.863365884983
1055,201733,188,8,2,1,20773.863365884983
1056,201734,189,8,2,1,20773.863365884983
1057,201735,190,8,2,1,20773.863365884983
1058,201736,191,8,2,1,20773.863365884983
1059,201737,192,8,2,1,20773.863365884983
1060,201738,193,8,2,1,20773.863365884983
1061,201739,194,8,2,1,20773.863365884983
1062,201729,184,8,1,3,62583.05896813854
1063,201730,185,8,1,3,62583.05896813854
1064,201731,186,8,1,3,62583.05896813854
1065,201732,187,8,1,3,62583.05896813854
1066,201733,188,8,1,3,62583.05896813854
1067,201734,189,8,1,3,62583.05896813854
1068,201735,190,8,1,3,62583.05896813854
1069,201736,191,8,1,3,62583.05896813854
1070,201737,192,8,1,3,62583.05896813854
1071,201738,193,8,1,3,62583.05896813854
1072,201739,194,8,1,3,62583.05896813854
1073,201729,184,8,1,4,76986.6572302168
1074,201730,185,8,1,4,76986.6572302168
1075,201731,186,8,1,4,76986.6572302168
1076,201732,187,8,1,4,76986.6572302168
1077,201733,188,8,1,4,76986.6572302168
1078,201734,189,8,1,4,76986.6572302168
1079,201735,190,8,1,4,76986.6572302168
1080,201736,191,8,1,4,76986.6572302168
1081,201737,192,8,1,4,76986.6572302168
1082,201738,193,8,1,4,76986.6572302168
1083,201739,194,8,1,4,76986.6572302168
1084,201729,184,8,1,5,198768.2712991581
1085,201730,185,8,1,5,198768.2712991581
1086,201731,186,8,1,5,198768.2712991581
1087,201732,187,8,1,5,198768.2712991581
1088,201733,188,8,1,5,198768.2712991581
1089,201734,189,8,1,5,198768.2712991581
1090,201735,190,8,1,5,198768.2712991581
1091,201736,191,8,1,5,198768.2712991581
1092,201737,192,8,1,5,198768.2712991581
1093,201738,193,8,1,5,198768.2712991581
1094,201739,194,8,1,5,198768.2712991581
1095,201729,184,8,1,6,29081.795854941232
1096,201730,185,8,1,6,29081.795854941232
1097,201731,186,8,1,6,29081.795854941232
1098,201732,187,8,1,6,29081.795854941232
1099,201733,188,8,1,6,29081.795854941232
1100,201734,189,8,1,6,29081.795854941232
1101,201735,190,8,1,6,29081.795854941232
1102,201736,191,8,1,6,29081.795854941232
1103,201737,192,8,1,6,29081.795854941232
1104,201738,193,8,1,6,29081.795854941232
1105,201739,194,8,1,6,29081.795854941232
1106,201729,184,8,1,2,27197.626786602967
1107,201730,185,8,1,2,27197.626786602967
1108,201731,186,8,1,2,27197.626786602967
1109,201732,187,8,1,2,27197.626786602967
1110,201733,188,8,1,2,27197.626786602967
1111,201734,189,8,1,2,27197.626786602967
1112,201735,190,8,1,2,27197.626786602967
1113,201736,191,8,1,2,27197.626786602967
1114,201737,192,8,1,2,27197.626786602967
1115,201738,193,8,1,2,27197.626786602967
1116,201739,194,8,1,2,27197.626786602967
1117,201729,184,8,1,1,7863.190884459264
1118,201730,185,8,1,1,7863.190884459264
1119,201731,186,8,1,1,7863.190884459264
1120,201732,187,8,1,1,7863.190884459264
1121,201733,188,8,1,1,7863.190884459264
1122,201734,189,8,1,1,7863.190884459264
1123,201736,191,8,1,1,7863.190884459264
1124,201737,192,8,1,1,7863.190884459264
1125,201738,193,8,1,1,7863.190884459264
1126,201739,194,8,1,1,7863.190884459264
