id,sum
27543,5
27544,0
27545,7
27546,5
27547,0
27548,5
27549,6
27550,0
27551,5
27552,1
27553,0
27554,0
27555,2
27556,7
27557,0
27558,0
27559,4
27560,0
27561,6
27562,1
27563,5
27564,6
27565,3
27566,1
27567,6
27568,4
27569,3
27570,0
27571,2
27572,0
27573,3
27574,0
27575,1
27576,6
27577,0
27578,5
27579,4
27580,2
27581,5
27582,0
27583,4
27584,0
27585,3
27586,4
27587,2
27588,1
27589,6
27590,6
27591,4
27592,0
27593,4
27594,5
27595,0
27596,5
27597,5
27598,5
27599,0
27600,1
27601,4
27602,5
27603,0
27604,0
27605,0
27606,2
27607,7
27608,5
27609,0
27610,6
27611,2
27612,5
27613,0
27614,4
27615,1
27616,0
27617,3
27618,0
27619,3
27620,1
27621,5
27622,5
27623,1
27624,5
27625,0
27626,6
27627,3
27628,7
27629,6
27630,5
27631,0
27632,4
27633,0
27634,4
27635,5
27636,0
27637,3
27638,3
27639,7
27640,0
27641,1
27642,0
27643,0
27644,1
27645,5
27646,3
27647,3
27648,0
27649,0
27650,5
27651,3
27652,0
27653,3
27654,0
27655,1
27656,7
27657,0
27658,0
27659,5
27660,0
27661,4
27662,5
27663,1
27664,7
27665,2
27666,6
27667,0
27668,1
27669,3
27670,5
27671,6
27672,5
27673,6
27674,6
27675,2
27676,2
27677,0
27678,3
27679,4
27680,5
27681,6
27682,5
27683,4
27684,3
27685,6
27686,3
27687,0
27688,3
27689,6
27690,1
27691,5
27692,0
27693,1
27694,5
27695,0
27696,1
27697,5
27698,0
27699,4
27700,5
27701,3
27702,1
27703,6
27704,0
27705,6
27706,5
27707,4
27708,5
27709,6
27710,0
27711,2
27712,3
27713,4
27714,2
27715,0
27716,3
27717,4
27718,5
27719,5
27720,0
27721,0
27722,4
27723,7
27724,5
27725,5
27726,0
27727,6
27728,6
27729,7
27730,1
27731,5
27732,0
27733,6
27734,1
27735,1
27736,4
27737,0
27738,5
27739,0
27740,6
27741,6
27742,0
27743,2
27744,2
27745,3
27746,1
27747,1
27748,1
27749,0
27750,5
27751,2
27752,4
27753,4
27754,0
27755,6
27756,0
27757,0
27758,6
27759,0
27760,3
27761,6
27762,6
27763,5
27764,0
27765,7
27766,5
27767,0
27768,0
27769,0
27770,2
27771,4
27772,0
27773,3
27774,5
27775,4
27776,0
27777,7
27778,2
27779,4
27780,0
27781,4
27782,7
27783,6
27784,3
27785,6
27786,1
27787,0
27788,1
27789,6
27790,5
27791,3
27792,3
27793,6
27794,6
27795,1
27796,0
27797,0
27798,1
27799,5
27800,1
27801,6
27802,0
27803,1
27804,7
27805,5
27806,5
27807,3
27808,6
27809,0
27810,5
27811,3
27812,3
27813,5
27814,6
27815,6
27816,5
27817,2
27818,6
27819,2
27820,0
27821,5
27822,0
27823,5
27824,0
27825,2
27826,1
27827,0
27828,5
27829,7
27830,7
27831,3
27832,3
27833,5
27834,6
27835,7
27836,5
27837,4
27838,1
27839,0
27840,0
27841,6
27842,0
27843,4
27844,6
27845,0
27846,6
27847,0
27848,0
27849,2
27850,5
27851,0
27852,0
27853,0
27854,5
27855,0
27856,3
27857,4
27858,5
27859,5
27860,5
27861,5
27862,1
27863,6
27864,5
27865,0
27866,5
27867,0
27868,6
27869,1
27870,6
27871,0
27872,5
27873,3
27874,7
27875,5
27876,5
27877,0
27878,6
27879,5
27880,6
27881,0
27882,1
27883,0
27884,5
27885,5
27886,3
27887,1
27888,0
27889,3
27890,0
27891,0
27892,6
27893,5
27894,5
27895,4
27896,6
27897,2
27898,0
27899,0
27900,5
27901,3
27902,1
27903,0
27904,6
27905,6
27906,5
27907,6
27908,5
27909,2
27910,2
27911,0
27912,4
27913,4
27914,2
27915,1
27916,0
27917,6
27918,5
27919,5
27920,7
27921,5
27922,5
27923,5
27924,3
27925,1
27926,4
27927,0
27928,0
27929,6
27930,1
27931,6
27932,7
27933,1
27934,0
27935,0
27936,0
27937,0
27938,2
27939,0
27940,2
27941,5
27942,0
27943,1
27944,3
27945,6
27946,6
27947,4
27948,6
27949,0
27950,5
27951,0
27952,4
27953,6
27954,4
27955,5
27956,4
27957,0
27958,6
27959,1
27960,5
27961,1
27962,3
27963,1
27964,6
27965,6
27966,5
27967,0
27968,0
27969,1
27970,1
27971,0
27972,0
27973,1
27974,0
27975,6
27976,6
27977,5
27978,7
27979,1
27980,3
27981,1
27982,5
27983,0
27984,0
27985,5
27986,0
27987,7
27988,3
27989,5
27990,5
27991,0
27992,6
27993,0
27994,4
27995,3
27996,0
27997,5
27998,3
27999,2
28000,4
28001,3
28002,4
28003,4
28004,0
28005,5
28006,0
28007,5
28008,0
28009,4
28010,0
28011,6
28012,4
28013,0
28014,0
28015,4
28016,0
28017,0
28018,2
28019,0
28020,5
28021,1
28022,4
28023,0
28024,4
28025,5
28026,3
28027,0
28028,0
28029,2
28030,5
28031,4
28032,5
28033,0
28034,0
28035,0
28036,4
28037,4
28038,5
28039,0
28040,4
28041,4
28042,0
28043,0
28044,0
28045,5
28046,4
28047,0
28048,0
28049,0
28050,1
28051,0
28052,4
28053,6
28054,0
28055,1
28056,5
28057,0
28058,5
28059,1
28060,4
28061,7
28062,0
28063,0
28064,2
28065,0
28066,5
28067,5
28068,5
28069,4
28070,5
28071,0
28072,0
28073,5
28074,0
28075,5
28076,5
28077,0
28078,1
28079,5
28080,5
28081,3
28082,5
28083,5
28084,6
28085,5
28086,3
28087,6
28088,6
28089,1
28090,4
28091,3
28092,1
28093,0
28094,5
28095,1
28096,3
28097,0
28098,4
28099,6
28100,3
28101,2
28102,0
28103,0
28104,1
28105,6
28106,0
28107,4
28108,0
28109,0
28110,3
28111,0
28112,7
28113,0
28114,3
28115,0
28116,5
28117,0
28118,0
28119,6
28120,2
28121,4
28122,0
28123,0
28124,3
28125,0
28126,0
28127,0
28128,4
28129,6
28130,0
28131,4
28132,6
28133,0
28134,4
28135,6
28136,0
28137,4
28138,3
28139,0
28140,0
28141,0
28142,4
28143,6
28144,6
28145,0
28146,0
28147,0
28148,0
28149,2
28150,7
28151,2
28152,5
28153,4
28154,3
28155,7
28156,5
28157,0
28158,6
28159,5
28160,1
28161,5
28162,7
28163,5
28164,5
28165,0
28166,5
28167,4
28168,0
28169,0
28170,0
28171,1
28172,1
28173,5
28174,5
28175,1
28176,3
28177,6
28178,5
28179,5
28180,0
28181,0
28182,5
28183,0
28184,0
28185,6
28186,4
28187,5
28188,2
28189,4
28190,6
28191,1
28192,1
28193,3
28194,5
28195,1
28196,0
28197,0
28198,0
28199,1
28200,1
28201,5
28202,0
28203,4
28204,5
28205,5
28206,0
28207,0
28208,2
28209,4
28210,0
28211,7
28212,0
28213,7
28214,3
28215,1
28216,4
28217,6
28218,5
28219,5
28220,4
28221,5
28222,4
28223,0
28224,4
28225,3
28226,0
28227,5
28228,1
28229,0
28230,0
28231,3
28232,5
28233,4
28234,4
28235,0
28236,5
28237,5
28238,1
28239,3
28240,0
28241,6
28242,4
28243,0
28244,6
28245,0
28246,0
28247,0
28248,6
28249,6
28250,5
28251,0
28252,4
28253,6
28254,6
28255,6
28256,0
28257,1
28258,3
28259,3
28260,6
28261,5
28262,0
28263,0
28264,6
28265,5
28266,5
28267,3
28268,4
28269,1
28270,5
28271,0
28272,0
28273,0
28274,0
28275,6
28276,6
28277,5
28278,4
28279,6
28280,4
28281,3
28282,5
28283,4
28284,1
28285,4
28286,6
28287,7
28288,3
28289,5
28290,0
28291,0
28292,1
28293,0
28294,1
28295,1
28296,0
28297,7
28298,0
28299,0
28300,5
28301,5
28302,6
28303,0
28304,7
28305,6
28306,5
28307,6
28308,2
28309,0
28310,4
28311,3
28312,6
28313,0
28314,5
28315,0
28316,0
28317,1
28318,0
28319,0
28320,6
28321,4
28322,2
28323,4
28324,1
28325,2
28326,0
28327,1
28328,5
28329,0
28330,1
28331,5
28332,5
28333,7
28334,6
28335,5
28336,4
28337,5
28338,0
28339,0
28340,6
28341,2
28342,6
28343,6
28344,5
28345,0
28346,6
28347,5
28348,6
28349,0
28350,6
28351,1
28352,6
28353,1
28354,4
28355,0
28356,5
28357,0
28358,0
28359,4
28360,1
28361,2
28362,0
28363,5
28364,1
28365,5
28366,3
28367,6
28368,0
28369,6
28370,4
28371,3
28372,0
28373,0
28374,5
28375,2
28376,0
28377,4
28378,5
28379,6
28380,0
28381,4
28382,3
28383,3
28384,6
28385,3
28386,5
28387,0
28388,5
28389,1
28390,5
28391,5
28392,6
28393,4
28394,0
28395,0
28396,3
28397,4
28398,1
28399,7
28400,3
28401,5
28402,6
28403,0
28404,6
28405,4
28406,2
28407,4
28408,1
28409,5
28410,4
28411,4
28412,0
28413,0
28414,5
28415,6
28416,5
28417,6
28418,5
28419,0
28420,0
28421,6
28422,2
28423,6
28424,0
28425,4
28426,0
28427,6
28428,0
28429,0
28430,4
28431,0
28432,7
28433,3
28434,5
28435,1
28436,0
28437,5
28438,0
28439,4
28440,0
28441,3
28442,6
28443,0
28444,3
28445,0
28446,4
28447,0
28448,0
28449,0
28450,3
28451,3
28452,6
28453,6
28454,1
28455,5
28456,4
28457,0
28458,1
28459,0
28460,6
28461,0
28462,1
28463,4
28464,6
28465,2
28466,0
28467,5
28468,0
28469,6
28470,5
28471,6
28472,6
28473,0
28474,1
28475,6
28476,7
28477,1
28478,0
28479,5
28480,4
28481,4
28482,5
28483,5
28484,5
28485,6
28486,4
28487,5
28488,0
28489,6
28490,0
28491,0
28492,1
28493,2
28494,0
28495,0
28496,6
28497,4
28498,5
28499,0
28500,5
28501,3
28502,5
28503,1
28504,5
28505,0
28506,6
28507,1
28508,4
28509,0
28510,5
28511,1
28512,4
28513,5
28514,6
28515,3
28516,6
28517,7
28518,4
28519,5
28520,0
28521,0
28522,0
28523,3
28524,7
28525,6
28526,3
28527,0
28528,5
28529,6
28530,0
28531,5
28532,1
28533,2
28534,6
28535,0
28536,0
28537,0
28538,4
28539,5
28540,0
28541,0
28542,0
28543,3
28544,0
28545,4
28546,0
28547,0
28548,0
28549,3
28550,4
28551,0
28552,3
28553,2
28554,6
28555,5
28556,3
28557,5
28558,0
28559,1
28560,1
28561,0
28562,0
28563,6
28564,5
28565,4
28566,3
28567,4
28568,3
28569,5
28570,5
28571,4
28572,0
28573,2
28574,0
28575,5
28576,3
28577,4
28578,0
28579,4
28580,6
28581,0
28582,0
28583,3
28584,5
28585,0
28586,6
28587,6
28588,1
28589,3
28590,6
28591,7
28592,5
28593,2
28594,0
28595,0
28596,0
28597,0
28598,4
28599,5
28600,6
28601,5
28602,7
28603,0
28604,6
28605,5
28606,7
28607,4
28608,6
28609,7
28610,4
28611,6
28612,3
28613,5
28614,0
28615,3
28616,5
28617,0
28618,0
28619,6
28620,1
28621,5
28622,5
28623,5
28624,0
28625,1
28626,5
28627,6
28628,1
28629,0
28630,7
28631,8
28632,0
28633,0
28634,6
28635,0
28636,0
28637,5
28638,0
28639,1
28640,1
28641,6
28642,6
28643,1
28644,6
28645,0
28646,0
28647,6
28648,1
28649,0
28650,3
28651,1
28652,4
28653,0
28654,5
28655,5
28656,0
28657,4
28658,0
28659,5
28660,0
28661,0
28662,0
28663,6
28664,7
28665,5
28666,0
28667,6
28668,4
28669,5
28670,0
28671,4
28672,5
28673,6
28674,3
28675,5
28676,6
28677,0
28678,6
28679,4
28680,2
28681,0
28682,5
28683,3
28684,6
28685,0
28686,0
28687,0
28688,4
28689,1
28690,4
28691,2
28692,5
28693,6
28694,1
28695,0
28696,4
28697,0
28698,4
28699,4
28700,5
28701,1
28702,0
28703,6
28704,6
28705,5
28706,0
28707,1
28708,6
28709,0
28710,7
28711,6
28712,1
28713,0
28714,6
28715,7
28716,6
28717,0
28718,1
28719,0
28720,5
28721,2
28722,1
28723,0
28724,0
28725,4
28726,5
28727,6
28728,0
28729,5
28730,1
28731,0
28732,0
28733,6
28734,4
28735,5
28736,1
28737,5
28738,3
28739,6
28740,0
28741,5
28742,1
28743,4
28744,6
28745,0
28746,1
28747,0
28748,4
28749,5
28750,4
28751,0
28752,0
28753,0
28754,5
28755,1
28756,3
28757,0
28758,0
28759,0
28760,5
28761,1
28762,1
28763,0
28764,0
28765,0
28766,5
28767,6
28768,4
28769,5
28770,5
28771,8
28772,4
28773,1
28774,1
28775,7
28776,3
28777,4
28778,3
28779,7
28780,3
28781,1
28782,6
28783,0
28784,6
28785,0
28786,7
28787,5
28788,0
28789,6
28790,3
28791,6
28792,5
28793,0
28794,0
28795,0
28796,6
28797,0
28798,6
28799,5
28800,5
28801,3
28802,5
28803,6
28804,4
28805,4
28806,1
28807,4
28808,5
28809,0
28810,3
28811,4
28812,1
28813,6
28814,1
28815,7
28816,6
28817,0
28818,4
28819,6
28820,5
28821,6
28822,3
28823,5
28824,6
28825,5
28826,1
28827,1
28828,6
28829,3
28830,1
28831,4
28832,5
28833,7
28834,0
28835,0
28836,0
28837,0
28838,0
28839,5
28840,5
28841,5
28842,6
28843,5
28844,0
28845,4
28846,1
28847,7
28848,4
28849,5
28850,0
28851,0
28852,4
28853,5
28854,4
28855,1
28856,3
28857,4
28858,4
28859,5
28860,0
28861,4
28862,3
28863,0
28864,0
28865,0
28866,4
28867,6
28868,5
28869,4
28870,5
28871,0
28872,1
28873,7
28874,3
28875,6
28876,3
28877,5
28878,5
28879,5
28880,6
28881,0
28882,7
28883,4
28884,0
28885,1
28886,0
28887,0
28888,0
28889,5
28890,1
28891,6
28892,0
28893,0
28894,5
28895,6
28896,6
28897,5
28898,5
28899,6
28900,5
28901,6
28902,6
28903,3
28904,5
28905,0
28906,5
28907,1
28908,1
28909,0
28910,0
28911,0
28912,0
28913,3
28914,3
28915,0
28916,6
28917,3
28918,0
28919,4
28920,0
28921,5
28922,0
28923,7
28924,4
28925,6
28926,4
28927,6
28928,4
28929,0
28930,2
28931,4
28932,0
28933,7
28934,5
28935,3
28936,4
28937,5
28938,5
28939,5
28940,0
28941,6
28942,4
28943,0
28944,5
28945,0
28946,5
28947,0
28948,8
28949,4
28950,0
28951,0
28952,5
28953,1
28954,3
28955,5
28956,5
28957,1
28958,0
28959,5
28960,0
28961,5
28962,6
28963,3
28964,3
28965,4
28966,3
28967,5
28968,6
28969,6
28970,5
28971,0
28972,5
28973,0
28974,5
28975,0
28976,4
28977,0
28978,3
28979,1
28980,0
28981,1
28982,1
28983,2
28984,2
28985,6
28986,4
28987,7
28988,1
28989,5
28990,6
28991,6
28992,4
28993,5
28994,2
28995,0
28996,1
28997,0
28998,6
28999,7
29000,4
29001,3
29002,4
29003,6
29004,5
29005,3
29006,4
29007,5
29008,0
29009,6
29010,5
29011,4
29012,0
29013,5
29014,8
29015,5
29016,6
29017,0
29018,0
29019,3
29020,4
29021,4
29022,6
29023,0
29024,0
29025,4
29026,1
29027,0
29028,0
29029,0
29030,1
29031,4
29032,0
29033,7
29034,4
29035,1
29036,6
29037,0
29038,6
29039,1
29040,6
29041,3
29042,0
29043,4
29044,0
29045,0
29046,5
29047,6
29048,4
29049,5
29050,4
29051,4
29052,1
29053,4
29054,2
29055,1
29056,6
29057,0
29058,0
29059,1
29060,0
29061,5
29062,0
29063,1
29064,6
29065,6
29066,3
29067,0
29068,0
29069,4
29070,0
29071,7
29072,6
29073,0
29074,7
29075,0
29076,0
29077,5
29078,4
29079,4
29080,6
29081,7
29082,5
29083,0
29084,5
29085,0
29086,0
29087,0
29088,8
29089,0
29090,3
29091,1
29092,0
29093,5
29094,0
29095,1
29096,4
29097,0
29098,6
29099,6
29100,4
29101,5
29102,0
29103,0
29104,4
29105,1
29106,6
29107,0
29108,0
29109,5
29110,3
29111,0
29112,3
29113,0
29114,0
29115,5
29116,5
29117,0
29118,0
29119,6
29120,0
29121,1
29122,5
29123,4
29124,4
29125,7
29126,5
29127,7
29128,3
29129,0
29130,6
29131,0
29132,5
29133,6
29134,2
29135,3
29136,0
29137,4
29138,0
29139,3
29140,0
29141,5
29142,1
29143,1
29144,0
29145,0
29146,6
29147,7
29148,0
29149,0
29150,0
29151,5
29152,1
29153,4
29154,3
29155,0
29156,0
29157,6
29158,1
29159,4
29160,0
29161,0
29162,5
29163,6
29164,0
29165,0
29166,3
29167,3
29168,0
29169,5
29170,0
29171,4
29172,5
29173,3
29174,5
29175,1
29176,0
29177,4
29178,5
29179,2
29180,6
29181,5
29182,6
29183,0
29184,0
29185,5
29186,6
29187,4
29188,5
29189,4
29190,5
29191,5
29192,0
29193,0
29194,0
29195,1
29196,4
29197,1
29198,0
29199,4
29200,4
29201,1
29202,2
29203,3
29204,0
29205,7
29206,5
29207,5
29208,0
29209,1
29210,4
29211,4
29212,6
29213,4
29214,5
29215,0
29216,5
29217,4
29218,4
29219,2
29220,1
29221,6
29222,0
29223,4
29224,1
29225,7
29226,6
29227,6
29228,0
29229,0
29230,0
29231,7
29232,1
29233,3
29234,0
29235,6
29236,7
29237,0
29238,6
29239,6
29240,0
29241,3
29242,0
29243,0
29244,5
29245,5
29246,6
29247,0
29248,4
29249,4
29250,5
29251,0
29252,7
29253,4
29254,3
29255,0
29256,0
29257,6
29258,0
29259,4
29260,5
29261,5
29262,5
29263,6
29264,5
29265,0
29266,5
29267,4
29268,5
29269,1
29270,6
29271,6
29272,2
29273,6
29274,4
29275,6
29276,0
29277,5
29278,3
29279,3
29280,0
29281,4
29282,0
29283,1
29284,5
29285,5
29286,6
29287,7
29288,4
29289,7
29290,0
29291,2
29292,5
29293,4
29294,0
29295,0
29296,0
29297,3
29298,6
29299,0
29300,0
29301,6
29302,1
29303,4
29304,5
29305,6
29306,1
29307,0
29308,7
29309,0
29310,4
29311,0
29312,1
29313,0
29314,3
29315,0
29316,5
29317,5
29318,5
29319,5
29320,7
29321,3
29322,6
29323,1
29324,0
29325,0
29326,5
29327,5
29328,6
29329,0
29330,3
29331,7
29332,1
29333,7
29334,0
29335,5
29336,1
29337,3
29338,1
29339,5
29340,2
29341,5
29342,1
29343,6
29344,1
29345,0
29346,5
29347,0
29348,6
29349,5
29350,1
29351,3
29352,1
29353,4
29354,4
29355,2
29356,0
29357,5
29358,4
29359,7
29360,4
29361,6
29362,5
29363,4
29364,7
29365,1
29366,4
29367,0
29368,4
29369,6
29370,0
29371,5
29372,0
29373,3
29374,5
29375,5
29376,4
29377,1
29378,0
29379,0
29380,7
29381,0
29382,6
29383,0
29384,6
29385,1
29386,4
29387,3
29388,0
29389,1
29390,4
29391,6
29392,4
29393,4
29394,0
29395,3
29396,6
29397,4
29398,4
29399,6
29400,1
29401,4
29402,6
29403,0
29404,6
29405,5
29406,0
29407,5
29408,5
29409,4
29410,0
29411,3
29412,0
29413,0
29414,6
29415,0
29416,0
29417,1
29418,0
29419,4
29420,0
29421,0
29422,0
29423,5
29424,0
29425,0
29426,3
29427,3
29428,0
29429,6
29430,5
29431,0
29432,1
29433,0
29434,4
29435,0
29436,0
29437,0
29438,0
29439,1
29440,1
29441,0
29442,4
29443,1
29444,5
29445,1
29446,0
29447,0
29448,2
29449,1
29450,4
29451,6
29452,7
29453,6
29454,5
29455,5
29456,3
29457,0
29458,0
29459,7
29460,6
29461,1
29462,2
29463,3
29464,3
29465,6
29466,5
29467,6
29468,5
29469,7
29470,3
29471,6
29472,0
29473,6
29474,7
29475,3
29476,0
29477,5
29478,2
29479,6
29480,6
29481,5
29482,5
29483,4
29484,0
29485,6
29486,6
29487,5
29488,5
29489,0
29490,7
29491,5
29492,6
29493,0
29494,1
29495,5
29496,1
29497,3
29498,7
29499,1
29500,3
29501,0
29502,6
29503,3
29504,2
29505,5
29506,6
29507,0
29508,3
29509,6
29510,4
29511,4
29512,0
29513,5
29514,0
29515,5
29516,6
29517,5
29518,4
29519,0
29520,0
29521,0
29522,0
29523,6
29524,0
29525,0
29526,0
29527,4
29528,4
29529,6
29530,5
29531,7
29532,2
29533,3
29534,5
29535,0
29536,1
29537,1
29538,0
29539,4
29540,4
29541,1
29542,0
29543,0
29544,6
29545,5
29546,4
29547,5
29548,5
29549,5
29550,2
29551,4
29552,0
29553,3
29554,0
29555,6
29556,0
29557,6
29558,0
29559,1
29560,5
29561,0
29562,4
29563,0
29564,4
29565,3
29566,1
29567,2
29568,6
29569,3
29570,2
29571,5
29572,1
29573,0
29574,6
29575,5
29576,5
29577,6
29578,1
29579,0
29580,6
29581,6
29582,6
29583,0
29584,1
29585,5
29586,6
29587,6
29588,0
29589,0
29590,3
29591,4
29592,0
29593,1
29594,6
29595,1
29596,0
29597,5
29598,0
29599,5
29600,0
29601,0
29602,4
29603,0
29604,4
29605,5
29606,0
29607,0
29608,4
29609,1
29610,1
29611,0
29612,6
29613,0
29614,5
29615,0
29616,0
29617,4
29618,0
29619,6
29620,7
29621,0
29622,3
29623,5
29624,3
29625,6
29626,7
29627,0
29628,5
29629,6
29630,0
29631,0
29632,6
29633,0
29634,6
29635,2
29636,0
29637,7
29638,5
29639,5
29640,1
29641,0
29642,7
29643,1
29644,6
29645,4
29646,5
29647,7
29648,0
29649,5
29650,4
29651,6
29652,3
29653,6
29654,0
29655,0
29656,5
29657,0
29658,6
29659,4
29660,0
29661,5
29662,2
29663,3
29664,2
29665,0
29666,1
29667,0
29668,3
29669,0
29670,5
29671,0
29672,1
29673,4
29674,1
29675,5
29676,6
29677,5
29678,0
29679,5
29680,0
29681,0
29682,0
29683,1
29684,5
29685,0
29686,2
29687,6
29688,6
29689,0
29690,4
29691,0
29692,5
29693,4
29694,1
29695,0
29696,4
29697,0
29698,0
29699,2
29700,4
29701,4
29702,0
29703,4
29704,6
29705,1
29706,6
29707,5
29708,0
29709,4
29710,0
29711,7
29712,6
29713,2
29714,1
29715,6
29716,0
29717,6
29718,0
29719,0
29720,3
29721,3
29722,0
29723,0
29724,0
29725,5
29726,3
29727,4
29728,1
29729,0
29730,4
29731,4
29732,5
29733,7
29734,2
29735,5
29736,5
29737,0
29738,1
29739,1
29740,4
29741,4
29742,3
29743,4
29744,0
29745,4
29746,5
29747,0
29748,3
29749,6
29750,0
29751,0
29752,5
29753,5
29754,8
29755,0
29756,4
29757,4
29758,6
29759,5
29760,1
29761,5
29762,0
29763,3
29764,4
29765,2
29766,3
29767,5
29768,5
29769,5
29770,5
29771,3
29772,6
29773,0
29774,5
29775,6
29776,5
29777,0
29778,0
29779,0
29780,4
29781,0
29782,4
29783,3
29784,0
29785,3
29786,1
29787,4
29788,2
29789,0
29790,0
29791,4
29792,6
29793,3
29794,1
29795,0
29796,0
29797,6
29798,0
29799,6
29800,1
29801,7
29802,5
29803,2
29804,0
29805,2
29806,6
29807,0
29808,2
29809,6
29810,6
29811,5
29812,7
29813,5
29814,5
29815,4
29816,5
29817,6
29818,4
29819,5
29820,1
29821,6
29822,1
29823,6
29824,2
29825,3
29826,3
29827,5
29828,5
29829,6
29830,6
29831,6
29832,0
29833,4
29834,3
29835,6
29836,4
29837,0
29838,4
29839,2
29840,3
29841,5
29842,3
29843,1
29844,3
29845,5
29846,5
29847,3
29848,0
29849,6
29850,7
29851,5
29852,4
29853,2
29854,3
29855,0
29856,5
29857,0
29858,0
29859,6
29860,4
29861,6
29862,1
29863,0
29864,5
29865,6
29866,6
29867,5
29868,5
29869,5
29870,0
29871,0
29872,5
29873,0
29874,0
29875,6
29876,2
29877,6
29878,1
29879,0
29880,5
29881,1
29882,6
29883,6
29884,5
29885,5
29886,0
29887,0
29888,5
29889,4
29890,0
29891,4
29892,1
29893,6
29894,0
29895,6
29896,0
29897,4
29898,5
29899,2
29900,0
29901,5
29902,3
29903,7
29904,6
29905,7
29906,5
29907,1
29908,0
29909,2
29910,1
29911,6
29912,0
29913,6
29914,5
29915,0
29916,0
29917,5
29918,1
29919,1
29920,5
29921,1
29922,0
29923,5
29924,0
29925,6
29926,2
29927,6
29928,1
29929,1
29930,6
29931,6
29932,0
29933,0
29934,4
29935,5
29936,0
29937,0
29938,6
29939,3
29940,0
29941,3
29942,5
29943,1
29944,0
29945,7
29946,5
29947,3
29948,1
29949,0
29950,5
29951,0
29952,1
29953,5
29954,5
29955,5
29956,4
29957,0
29958,0
29959,3
29960,6
29961,7
29962,0
29963,3
29964,0
29965,4
29966,1
29967,7
29968,0
29969,0
29970,3
29971,5
29972,5
29973,5
29974,4
29975,4
29976,5
29977,5
29978,4
29979,3
29980,1
29981,3
29982,1
29983,6
29984,5
29985,0
29986,0
29987,0
29988,3
29989,0
29990,3
29991,1
29992,6
29993,0
29994,7
29995,4
29996,0
29997,4
29998,0
29999,3
30000,1
30001,0
30002,5
30003,1
30004,1
30005,4
30006,5
30007,0
30008,1
30009,4
30010,0
30011,0
30012,5
30013,6
30014,1
30015,4
30016,1
30017,5
30018,5
30019,6
30020,0
30021,1
30022,0
30023,0
30024,0
30025,0
30026,4
30027,0
30028,4
30029,5
30030,5
30031,3
30032,5
30033,2
30034,1
30035,4
30036,5
30037,0
30038,1
30039,1
30040,4
30041,6
30042,0
30043,0
30044,5
30045,4
30046,0
30047,5
30048,0
30049,5
30050,3
30051,3
30052,7
30053,6
30054,0
30055,0
30056,5
30057,5
30058,5
30059,0
30060,1
30061,0
30062,5
30063,0
30064,5
30065,6
30066,5
30067,2
30068,0
30069,4
30070,6
30071,2
30072,6
30073,6
30074,3
30075,0
30076,4
30077,5
30078,0
30079,7
30080,4
30081,1
30082,6
30083,5
30084,5
30085,1
30086,0
30087,3
30088,6
30089,5
30090,5
30091,0
30092,1
30093,5
30094,4
30095,0
30096,0
30097,0
30098,0
30099,6
30100,0
30101,0
30102,6
30103,0
30104,0
30105,5
30106,6
30107,0
30108,0
30109,1
30110,4
30111,5
30112,0
30113,7
30114,3
30115,6
30116,0
30117,1
30118,0
30119,0
30120,1
30121,0
30122,1
30123,1
30124,5
30125,0
30126,5
30127,4
30128,1
30129,0
30130,5
30131,5
30132,0
30133,5
30134,5
30135,5
30136,5
30137,6
30138,4
30139,5
30140,1
30141,3
30142,0
30143,1
30144,1
30145,6
30146,1
30147,0
30148,3
30149,2
30150,4
30151,5
30152,6
30153,4
30154,3
30155,4
30156,0
30157,6
30158,4
30159,0
30160,0
30161,0
30162,0
30163,4
30164,0
30165,5
30166,0
30167,6
30168,0
30169,6
30170,6
30171,3
30172,3
30173,5
30174,2
30175,0
30176,3
30177,5
30178,4
30179,1
30180,0
30181,2
30182,4
30183,7
30184,0
30185,4
30186,4
30187,7
30188,4
30189,4
30190,6
30191,0
30192,5
30193,4
30194,1
30195,0
30196,4
30197,1
30198,3
30199,0
30200,0
30201,1
30202,0
30203,1
30204,5
30205,4
30206,0
30207,5
30208,4
30209,1
30210,1
30211,7
30212,0
30213,7
30214,1
30215,0
30216,2
30217,3
30218,0
30219,0
30220,1
30221,3
30222,0
30223,5
30224,7
30225,5
30226,0
30227,1
30228,6
30229,2
30230,6
30231,1
30232,4
30233,3
30234,1
30235,0
30236,0
30237,7
30238,0
30239,0
30240,0
30241,5
30242,6
30243,0
30244,0
30245,6
30246,4
30247,6
30248,0
30249,1
30250,3
30251,1
30252,0
30253,4
30254,0
30255,0
30256,7
30257,0
30258,5
30259,6
30260,5
30261,5
30262,6
30263,0
30264,4
30265,0
30266,6
30267,0
30268,6
30269,3
30270,2
30271,0
30272,4
30273,0
30274,4
30275,6
30276,6
30277,1
30278,7
30279,1
30280,0
30281,5
30282,1
30283,1
30284,0
30285,7
30286,3
30287,6
30288,6
30289,1
30290,0
30291,6
30292,6
30293,2
30294,0
30295,6
30296,3
30297,0
30298,5
30299,3
30300,6
30301,3
30302,0
30303,5
30304,7
30305,6
30306,0
30307,0
30308,0
30309,0
30310,6
30311,7
30312,6
30313,0
30314,2
30315,5
30316,1
30317,5
30318,2
30319,6
30320,5
30321,0
30322,5
30323,3
30324,6
30325,6
30326,1
30327,3
30328,0
30329,3
30330,3
30331,0
30332,7
30333,5
30334,0
30335,0
30336,6
30337,0
30338,0
30339,0
30340,6
30341,6
